卷號,上,右,左,下,卷號,上寬,右高,左高,下寬,上寬-下寬,左高-右高,,列標籤,計數 - 上寬-下寬
100044165853_#1.jpg _P1,1463,2149.000233,2147,1462.001368,100044165853_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100044175848_#1.jpg _P1,1464,2149.000233,2147,1463.001367,100044175848_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100044185843_#1.jpg _P1,1463.001367,2149.002094,2147.003726,1462,100044185843_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100044195838_#1.jpg _P1,1463.003076,2149.003723,2146.005825,1462,100044195838_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100044205876_#1.jpg _P1,1463.001367,2149.000931,2146.000932,1463.000342,100044205876_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100044215871_#1.jpg _P1,1462.000342,2148.000931,2146.000233,1463.000342,100044215871_#1.jpg _P1,1462,2148,2146,1463,-1,2,,,
100044225866_#1.jpg _P1,1462.001368,2149.003723,2147.002096,1463,100044225866_#1.jpg _P1,1462,2149,2147,1463,-1,2,,,
100044235861_#1.jpg _P1,1463.001367,2149.002094,2147.002096,1463,100044235861_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100044245856_#1.jpg _P1,1463.001367,2148.003724,2146.003728,1463,100044245856_#1.jpg _P1,1463,2148,2146,1463,0,2,,,
100044255851_#1.jpg _P1,1463.001367,2148.002095,2146.003728,1462,100044255851_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100044265846_#1.jpg _P1,1463.003076,2148.003724,2146.005825,1462.000342,100044265846_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100044275841_#1.jpg _P1,1457.001373,2148.002095,2146.003728,1456,100044275841_#1.jpg _P1,1457,2148,2146,1456,1,2,,,
100044285836_#1.jpg _P1,1463.001367,2149.000931,2147.002096,1462,100044285836_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100044295831_#1.jpg _P1,1463.000342,2148.000931,2147.002096,1462,100044295831_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100044305869_#1.jpg _P1,1464.001366,2148.002095,2145.00373,1463.000342,100044305869_#1.jpg _P1,1464,2148,2145,1463,1,3,,,
100044315864_#1.jpg _P1,1458.001372,2148.002095,2146.003728,1457,100044315864_#1.jpg _P1,1458,2148,2146,1457,1,2,,,
100044325859_#1.jpg _P1,1462.001368,2148.002095,2146.002097,1462,100044325859_#1.jpg _P1,1462,2148,2146,1462,0,2,,,
100044335854_#1.jpg _P1,1462.000342,2148.000931,2145.000932,1462.001368,100044335854_#1.jpg _P1,1462,2148,2145,1462,0,3,,,
100044345849_#1.jpg _P1,1462.001368,2149.002094,2146.002097,1462.000342,100044345849_#1.jpg _P1,1462,2149,2146,1462,0,3,,,
100044355844_#1.jpg _P1,1462.001368,2149.002094,2145.00373,1461.001369,100044355844_#1.jpg _P1,1462,2149,2145,1461,1,4,,,
100044365839_#1.jpg _P1,1464.001366,2149.000931,2146.003728,1462.000342,100044365839_#1.jpg _P1,1464,2149,2146,1462,2,3,,,
100045015874_#1.jpg _P1,1463.003076,2149.003723,2146.005825,1462,100045015874_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100045025869_#1.jpg _P1,1463.003076,2148.005819,2146.005825,1463.000342,100045025869_#1.jpg _P1,1463,2148,2146,1463,0,2,,,
100045035864_#1.jpg _P1,1463.000342,2149.000931,2146.002097,1462.001368,100045035864_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100045045859_#1.jpg _P1,1464.001366,2149.002094,2146.003728,1463.000342,100045045859_#1.jpg _P1,1464,2149,2146,1463,1,3,,,
100045055854_#1.jpg _P1,1463.001367,2149.002094,2146.002097,1463.000342,100045055854_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100045065849_#1.jpg _P1,1464.001366,2150.00093,2146.002097,1463.001367,100045065849_#1.jpg _P1,1464,2150,2146,1463,1,4,,,
100045075844_#1.jpg _P1,1464.001366,2150.00093,2146.002097,1463.001367,100045075844_#1.jpg _P1,1464,2150,2146,1463,1,4,,,
100045085839_#1.jpg _P1,1464.001366,2149.000931,2145.00373,1462.001368,100045085839_#1.jpg _P1,1464,2149,2145,1462,2,4,,,
100045095834_#1.jpg _P1,1464.003074,2149.003723,2145.005827,1463.000342,100045095834_#1.jpg _P1,1464,2149,2145,1463,1,4,,,
100045105872_#1.jpg _P1,1463.000342,2148.000931,2146.002097,1462.000342,100045105872_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100045115867_#1.jpg _P1,1463,2149.000233,2148.000931,1462.000342,100045115867_#1.jpg _P1,1463,2149,2148,1462,1,1,,,
100045125862_#1.jpg _P1,1464,2150.00093,2147.000233,1461.00308,100045125862_#1.jpg _P1,1464,2150,2147,1461,3,3,,,
100045135857_#1.jpg _P1,1459.000343,2149,2146.000932,1461.005476,100045135857_#1.jpg _P1,1459,2149,2146,1461,-2,3,,,
100045145852_#1.jpg _P1,1463.001367,2149.000931,2146.002097,1462.000342,100045145852_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100045155847_#1.jpg _P1,1463.001367,2148.003724,2146.005825,1462,100045155847_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100045165842_#1.jpg _P1,1463,2149.000233,2147,1462.001368,100045165842_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100045175837_#1.jpg _P1,1464.001366,2147.002096,2147.005822,1462.001368,100045175837_#1.jpg _P1,1464,2147,2147,1462,2,0,,,
100045185832_#1.jpg _P1,1463.003076,2149.003723,2146.005825,1462,100045185832_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100045195827_#1.jpg _P1,1463.003076,2148.003724,2145.005827,1462,100045195827_#1.jpg _P1,1463,2148,2145,1462,1,3,,,
100045205865_#1.jpg _P1,1463.001367,2149.002094,2147.002096,1463,100045205865_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100045215860_#1.jpg _P1,1463.001367,2148.002095,2146.002097,1463,100045215860_#1.jpg _P1,1463,2148,2146,1463,0,2,,,
100045225855_#1.jpg _P1,1463.001367,2149.005817,2146.005825,1463.000342,100045225855_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100045235850_#1.jpg _P1,1464.001366,2149.002094,2146.003728,1463.000342,100045235850_#1.jpg _P1,1464,2149,2146,1463,1,3,,,
100045245845_#1.jpg _P1,1463.003076,2149.003723,2145.00373,1463.000342,100045245845_#1.jpg _P1,1463,2149,2145,1463,0,4,,,
100045255840_#1.jpg _P1,1463.001367,2148.002095,2145.00373,1462.000342,100045255840_#1.jpg _P1,1463,2148,2145,1462,1,3,,,
100045265835_#1.jpg _P1,1464.003074,2149.003723,2146.005825,1463,100045265835_#1.jpg _P1,1464,2149,2146,1463,1,3,,,
100045275830_#1.jpg _P1,1463.001367,2149.003723,2146.002097,1464.000342,100045275830_#1.jpg _P1,1463,2149,2146,1464,-1,3,,,
100045285825_#1.jpg _P1,1463.001367,2149.002094,2145.002098,1463.001367,100045285825_#1.jpg _P1,1463,2149,2145,1463,0,4,,,
100045295820_#1.jpg _P1,1463.001367,2149.005817,2147.003726,1464,100045295820_#1.jpg _P1,1463,2149,2147,1464,-1,2,,,
100045305858_#1.jpg _P1,1464.001366,2148.002095,2145.005827,1462.000342,100045305858_#1.jpg _P1,1464,2148,2145,1462,2,3,,,
100045315853_#1.jpg _P1,1464,2150.000233,2147,1463.003076,100045315853_#1.jpg _P1,1464,2150,2147,1463,1,3,,,
100045325848_#1.jpg _P1,1462.000342,2149.002094,2146.000932,1463.001367,100045325848_#1.jpg _P1,1462,2149,2146,1463,-1,3,,,
100045335843_#1.jpg _P1,1462.000342,2149.000931,2146.000932,1462.001368,100045335843_#1.jpg _P1,1462,2149,2146,1462,0,3,,,
100045345838_#1.jpg _P1,1463.003076,2148.003724,2145.005827,1462,100045345838_#1.jpg _P1,1463,2148,2145,1462,1,3,,,
100045355833_#1.jpg _P1,1462.001368,2149.002094,2145.002098,1462.001368,100045355833_#1.jpg _P1,1462,2149,2145,1462,0,4,,,
100045365828_#1.jpg _P1,1463.001367,2150.000233,2147.000932,1464.008538,100045365828_#1.jpg _P1,1463,2150,2147,1464,-1,3,,,
100046015863_#1.jpg _P1,1462.000342,2150,2148.000233,1463.003076,100046015863_#1.jpg _P1,1462,2150,2148,1463,-1,2,,,
100046025858_#1.jpg _P1,1463.000342,2148.002095,2146.003728,1462.000342,100046025858_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100046035853_#1.jpg _P1,1463.000342,2148.002095,2146.002097,1463.000342,100046035853_#1.jpg _P1,1463,2148,2146,1463,0,2,,,
100046045848_#1.jpg _P1,1464,2149,2147.000932,1462.001368,100046045848_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100046055843_#1.jpg _P1,1463.000342,2150.00093,2147.000233,1462.005472,100046055843_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100046065838_#1.jpg _P1,1462,2150,2147.000233,1463.003076,100046065838_#1.jpg _P1,1462,2150,2147,1463,-1,3,,,
100046075833_#1.jpg _P1,1462.000342,2150,2147,1462.005472,100046075833_#1.jpg _P1,1462,2150,2147,1462,0,3,,,
100046085828_#1.jpg _P1,1457,2149,2147,1457.001373,100046085828_#1.jpg _P1,1457,2149,2147,1457,0,2,,,
100046095823_#1.jpg _P1,1462,2149.000233,2147.000233,1462.001368,100046095823_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100046105861_#1.jpg _P1,1462.003078,2150.003721,2148.003724,1462.00855,100046105861_#1.jpg _P1,1462,2150,2148,1462,0,2,,,
100046115856_#1.jpg _P1,1463.000342,2149.000233,2147.000233,1463.003076,100046115856_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100046125851_#1.jpg _P1,1463.003076,2150.005814,2147.003726,1462.012312,100046125851_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100046135846_#1.jpg _P1,1463.001367,2149.000931,2147.000932,1463.005468,100046135846_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100046145841_#1.jpg _P1,1463,2150,2147,1463.003076,100046145841_#1.jpg _P1,1463,2150,2147,1463,0,3,,,
100046155836_#1.jpg _P1,1463.000342,2149,2148,1463.001367,100046155836_#1.jpg _P1,1463,2149,2148,1463,0,1,,,
100046165831_#1.jpg _P1,1463.001367,2149.000931,2147.000233,1462.005472,100046165831_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100046175826_#1.jpg _P1,1463.000342,2150.00093,2147.000932,1463.005468,100046175826_#1.jpg _P1,1463,2150,2147,1463,0,3,,,
100046185821_#1.jpg _P1,1463,2150,2148.000931,1461.001369,100046185821_#1.jpg _P1,1463,2150,2148,1461,2,2,,,
100046195816_#1.jpg _P1,1462.001368,2150.002093,2147.003726,1463.008544,100046195816_#1.jpg _P1,1462,2150,2147,1463,-1,3,,,
100046205854_#1.jpg _P1,1462,2150.000233,2147.000233,1462.003078,100046205854_#1.jpg _P1,1462,2150,2147,1462,0,3,,,
100046215849_#1.jpg _P1,1462,2150.00093,2147.000233,1461.00308,100046215849_#1.jpg _P1,1462,2150,2147,1461,1,3,,,
100046225844_#1.jpg _P1,1462.001368,2150.002093,2147.003726,1463.008544,100046225844_#1.jpg _P1,1462,2150,2147,1463,-1,3,,,
100046235839_#1.jpg _P1,1462.001368,2150.002093,2147.003726,1463.008544,100046235839_#1.jpg _P1,1462,2150,2147,1463,-1,3,,,
100046245834_#1.jpg _P1,1463,2150,2147.000233,1464.003074,100046245834_#1.jpg _P1,1463,2150,2147,1464,-1,3,,,
100046255829_#1.jpg _P1,1463.000342,2150.00093,2147.000932,1463.005468,100046255829_#1.jpg _P1,1463,2150,2147,1463,0,3,,,
100046265824_#1.jpg _P1,1463,2150,2148.000233,1462.001368,100046265824_#1.jpg _P1,1463,2150,2148,1462,1,2,,,
100046275819_#1.jpg _P1,1463.000342,2149,2146.000233,1464.005464,100046275819_#1.jpg _P1,1463,2149,2146,1464,-1,3,,,
100046285814_#1.jpg _P1,1464,2151,2147.000932,1466.005457,100046285814_#1.jpg _P1,1464,2151,2147,1466,-2,4,,,
100046295809_#1.jpg _P1,1462.000342,2151.002092,2147.000233,1464.003074,100046295809_#1.jpg _P1,1462,2151,2147,1464,-2,4,,,
100046305847_#1.jpg _P1,1463.000342,2149,2147.000233,1464.003074,100046305847_#1.jpg _P1,1463,2149,2147,1464,-1,2,,,
100046315842_#1.jpg _P1,1462,2149.000233,2147,1463.001367,100046315842_#1.jpg _P1,1462,2149,2147,1463,-1,2,,,
100046325837_#1.jpg _P1,1462,2151,2148,1462.003078,100046325837_#1.jpg _P1,1462,2151,2148,1462,0,3,,,
100046335832_#1.jpg _P1,1462,2149.000233,2147.000233,1462.001368,100046335832_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100046345827_#1.jpg _P1,1461.000342,2151.000232,2148,1462.001368,100046345827_#1.jpg _P1,1461,2151,2148,1462,-1,3,,,
100046355822_#1.jpg _P1,1462,2149,2147.000233,1461.001369,100046355822_#1.jpg _P1,1462,2149,2147,1461,1,2,,,
100046365817_#1.jpg _P1,1464,2149.000233,2147.000233,1462.001368,100046365817_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100047015852_#1.jpg _P1,1463.000342,2150.00093,2147.000932,1463.005468,100047015852_#1.jpg _P1,1463,2150,2147,1463,0,3,,,
100047025847_#1.jpg _P1,1464.000342,2150,2146.000233,1463.003076,100047025847_#1.jpg _P1,1464,2150,2146,1463,1,4,,,
100047035842_#1.jpg _P1,1464.000342,2151.000232,2147,1463.003076,100047035842_#1.jpg _P1,1464,2151,2147,1463,1,4,,,
100047045837_#1.jpg _P1,1463.001367,2150.003721,2146.003728,1463.001367,100047045837_#1.jpg _P1,1463,2150,2146,1463,0,4,,,
100047055832_#1.jpg _P1,1463.000342,2149.002094,2146.002097,1463.001367,100047055832_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100047065827_#1.jpg _P1,1463,2151,2147,1463.005468,100047065827_#1.jpg _P1,1463,2151,2147,1463,0,4,,,
100047075822_#1.jpg _P1,1463.000342,2150,2146,1463.003076,100047075822_#1.jpg _P1,1463,2150,2146,1463,0,4,,,
100047085817_#1.jpg _P1,1464.000342,2150,2147.000233,1463.001367,100047085817_#1.jpg _P1,1464,2150,2147,1463,1,3,,,
100047095812_#1.jpg _P1,1463,2150.000233,2147.000233,1463.003076,100047095812_#1.jpg _P1,1463,2150,2147,1463,0,3,,,
100047105850_#1.jpg _P1,1463.000342,2150.000233,2147.000233,1463.001367,100047105850_#1.jpg _P1,1463,2150,2147,1463,0,3,,,
100047115845_#1.jpg _P1,1463,2149.000233,2147.000233,1463.001367,100047115845_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100047125840_#1.jpg _P1,1462.001368,2149.002094,2145.002098,1462.001368,100047125840_#1.jpg _P1,1462,2149,2145,1462,0,4,,,
100047135835_#1.jpg _P1,1463,2150.000233,2146,1462.005472,100047135835_#1.jpg _P1,1463,2150,2146,1462,1,4,,,
100047145830_#1.jpg _P1,1462.001368,2149.002094,2146.003728,1461.000342,100047145830_#1.jpg _P1,1462,2149,2146,1461,1,3,,,
100047155825_#1.jpg _P1,1462.003078,2149.003723,2145.002098,1463.000342,100047155825_#1.jpg _P1,1462,2149,2145,1463,-1,4,,,
100047165820_#1.jpg _P1,1463.000342,2151.00093,2148.000233,1462.005472,100047165820_#1.jpg _P1,1463,2151,2148,1462,1,3,,,
100047175815_#1.jpg _P1,1464.000342,2150,2147.000932,1462.001368,100047175815_#1.jpg _P1,1464,2150,2147,1462,2,3,,,
100047185810_#1.jpg _P1,1463.000342,2151.00093,2149.000233,1462.003078,100047185810_#1.jpg _P1,1463,2151,2149,1462,1,2,,,
100047195805_#1.jpg _P1,1463.000342,2149.000233,2146.000233,1463.005468,100047195805_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100047205843_#1.jpg _P1,1463.001367,2150.005814,2147.003726,1462.00855,100047205843_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100047215838_#1.jpg _P1,1463.000342,2150.000233,2147.000233,1463.005468,100047215838_#1.jpg _P1,1463,2150,2147,1463,0,3,,,
100047225833_#1.jpg _P1,1463.001367,2151.002092,2148.000931,1462.00855,100047225833_#1.jpg _P1,1463,2151,2148,1462,1,3,,,
100047235828_#1.jpg _P1,1463.000342,2150.000233,2146.000932,1462.003078,100047235828_#1.jpg _P1,1463,2150,2146,1462,1,4,,,
100047245823_#1.jpg _P1,1463.000342,2150,2146.000932,1461.00308,100047245823_#1.jpg _P1,1463,2150,2146,1461,2,4,,,
100047255818_#1.jpg _P1,1462,2151.000232,2147,1461.005476,100047255818_#1.jpg _P1,1462,2151,2147,1461,1,4,,,
100047265813_#1.jpg _P1,1463,2150,2147.000233,1462.003078,100047265813_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100047275808_#1.jpg _P1,1463.000342,2150.000233,2147,1462.005472,100047275808_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100047285803_#1.jpg _P1,1463.000342,2150.000233,2146,1462.003078,100047285803_#1.jpg _P1,1463,2150,2146,1462,1,4,,,
100047295895_#1.jpg _P1,1462.000342,2151.00093,2147.000932,1462.00855,100047295895_#1.jpg _P1,1462,2151,2147,1462,0,4,,,
100047305836_#1.jpg _P1,1463.001367,2150.00093,2146.002097,1462.001368,100047305836_#1.jpg _P1,1463,2150,2146,1462,1,4,,,
100047315831_#1.jpg _P1,1463,2150,2147.000233,1462.003078,100047315831_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100047325826_#1.jpg _P1,1462,2150.000233,2146.000233,1462.005472,100047325826_#1.jpg _P1,1462,2150,2146,1462,0,4,,,
100047335821_#1.jpg _P1,1462,2150,2147,1462.003078,100047335821_#1.jpg _P1,1462,2150,2147,1462,0,3,,,
100047345816_#1.jpg _P1,1462.000342,2151.000232,2147.000932,1461.00308,100047345816_#1.jpg _P1,1462,2151,2147,1461,1,4,,,
100047355811_#1.jpg _P1,1462.000342,2150,2146.000233,1461.00308,100047355811_#1.jpg _P1,1462,2150,2146,1461,1,4,,,
100047365806_#1.jpg _P1,1463.000342,2150.002093,2147.000932,1462.005472,100047365806_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100048015841_#1.jpg _P1,1462,2150.000233,2147,1463.003076,100048015841_#1.jpg _P1,1462,2150,2147,1463,-1,3,,,
100048025836_#1.jpg _P1,1462,2151.000232,2148.000233,1462.003078,100048025836_#1.jpg _P1,1462,2151,2148,1462,0,3,,,
100048035831_#1.jpg _P1,1464,2150.000233,2147.000233,1462.003078,100048035831_#1.jpg _P1,1464,2150,2147,1462,2,3,,,
100048045826_#1.jpg _P1,1463.003076,2149.003723,2146.003728,1463,100048045826_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100048055821_#1.jpg _P1,1463.003076,2150.002093,2146.003728,1462.000342,100048055821_#1.jpg _P1,1463,2150,2146,1462,1,4,,,
100048065816_#1.jpg _P1,1463.001367,2148.003724,2146.005825,1462,100048065816_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100048075811_#1.jpg _P1,1463.001367,2149.002094,2146.003728,1462.000342,100048075811_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100048085806_#1.jpg _P1,1463.000342,2148.002095,2146.002097,1463.000342,100048085806_#1.jpg _P1,1463,2148,2146,1463,0,2,,,
100048095801_#1.jpg _P1,1462.000342,2148.002095,2146.002097,1462.000342,100048095801_#1.jpg _P1,1462,2148,2146,1462,0,2,,,
100048105839_#1.jpg _P1,1463.001367,2148.002095,2146.003728,1462,100048105839_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100048115834_#1.jpg _P1,1462.000342,2149.002094,2146.002097,1462.001368,100048115834_#1.jpg _P1,1462,2149,2146,1462,0,3,,,
100048125829_#1.jpg _P1,1462.000342,2148.002095,2146.002097,1462.000342,100048125829_#1.jpg _P1,1462,2148,2146,1462,0,2,,,
100048135824_#1.jpg _P1,1463.000342,2148.003724,2146.003728,1463.000342,100048135824_#1.jpg _P1,1463,2148,2146,1463,0,2,,,
100048145819_#1.jpg _P1,1462.000342,2149.003723,2146.002097,1463.001367,100048145819_#1.jpg _P1,1462,2149,2146,1463,-1,3,,,
100048155814_#1.jpg _P1,1463,2150.00093,2147.000233,1462.003078,100048155814_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100048165809_#1.jpg _P1,1463.003076,2149.003723,2145.005827,1462.000342,100048165809_#1.jpg _P1,1463,2149,2145,1462,1,4,,,
100048175804_#1.jpg _P1,1462.000342,2150.000233,2148.000233,1462.003078,100048175804_#1.jpg _P1,1462,2150,2148,1462,0,2,,,
100048185896_#1.jpg _P1,1464.000342,2150.00093,2148.000931,1464.003074,100048185896_#1.jpg _P1,1464,2150,2148,1464,0,2,,,
100048195891_#1.jpg _P1,1463.000342,2150.00093,2147.000932,1463.005468,100048195891_#1.jpg _P1,1463,2150,2147,1463,0,3,,,
100048205832_#1.jpg _P1,1464,2150.000233,2147,1463.003076,100048205832_#1.jpg _P1,1464,2150,2147,1463,1,3,,,
100048215827_#1.jpg _P1,1463.000342,2150.000233,2147.000233,1463.001367,100048215827_#1.jpg _P1,1463,2150,2147,1463,0,3,,,
100048225822_#1.jpg _P1,1462.000342,2149.000233,2147.000233,1462.003078,100048225822_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100048235817_#1.jpg _P1,1462,2149.000233,2147.000233,1462.001368,100048235817_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100048245812_#1.jpg _P1,1463,2150.000233,2147,1462.003078,100048245812_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100048255807_#1.jpg _P1,1463.000342,2150.00093,2148,1461.00308,100048255807_#1.jpg _P1,1463,2150,2148,1461,2,2,,,
100048265802_#1.jpg _P1,1463,2150,2148.000931,1461.001369,100048265802_#1.jpg _P1,1463,2150,2148,1461,2,2,,,
100048275894_#1.jpg _P1,1463.000342,2151,2147.000233,1462.003078,100048275894_#1.jpg _P1,1463,2151,2147,1462,1,4,,,
100048285889_#1.jpg _P1,1463.003076,2151.005811,2149.002094,1461.008556,100048285889_#1.jpg _P1,1463,2151,2149,1461,2,2,,,
100048295884_#1.jpg _P1,1463.001367,2149.003723,2146.002097,1464.000342,100048295884_#1.jpg _P1,1463,2149,2146,1464,-1,3,,,
100048305825_#1.jpg _P1,1463.001367,2150.00093,2147.000932,1463.000342,100048305825_#1.jpg _P1,1463,2150,2147,1463,0,3,,,
100048315820_#1.jpg _P1,1457.001373,2150.00093,2146.002097,1456.001374,100048315820_#1.jpg _P1,1457,2150,2146,1456,1,4,,,
100048325815_#1.jpg _P1,1464.000342,2149.000931,2147.000233,1463.003076,100048325815_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100048335810_#1.jpg _P1,1457.003089,2150.002093,2146.002097,1457.000343,100048335810_#1.jpg _P1,1457,2150,2146,1457,0,4,,,
100048345805_#1.jpg _P1,1460.000342,2149.002094,2146.000932,1461.001369,100048345805_#1.jpg _P1,1460,2149,2146,1461,-1,3,,,
100048355897_#1.jpg _P1,1462.000342,2150.00093,2148.000233,1461.00308,100048355897_#1.jpg _P1,1462,2150,2148,1461,1,2,,,
100048365892_#1.jpg _P1,1463.001367,2149.000931,2146.002097,1462.000342,100048365892_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100049015830_#1.jpg _P1,1462.000342,2149.000931,2146.000932,1462.001368,100049015830_#1.jpg _P1,1462,2149,2146,1462,0,3,,,
100049025825_#1.jpg _P1,1463.001367,2150.00093,2146.000932,1463.001367,100049025825_#1.jpg _P1,1463,2150,2146,1463,0,4,,,
100049035820_#1.jpg _P1,1462.001368,2150.000233,2148.000931,1463.005468,100049035820_#1.jpg _P1,1462,2150,2148,1463,-1,2,,,
100049045815_#1.jpg _P1,1463.000342,2150.00093,2146.002097,1462.003078,100049045815_#1.jpg _P1,1463,2150,2146,1462,1,4,,,
100049055810_#1.jpg _P1,1463.000342,2150,2148.000233,1462.003078,100049055810_#1.jpg _P1,1463,2150,2148,1462,1,2,,,
100049065805_#1.jpg _P1,1463.001367,2149.000931,2146.002097,1462.000342,100049065805_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100049075897_#1.jpg _P1,1463.000342,2149.000233,2146.002097,1461.001369,100049075897_#1.jpg _P1,1463,2149,2146,1461,2,3,,,
100049085892_#1.jpg _P1,1463.001367,2150.003721,2147.000932,1461.008556,100049085892_#1.jpg _P1,1463,2150,2147,1461,2,3,,,
100049095887_#1.jpg _P1,1463,2150.000233,2148.000233,1461.001369,100049095887_#1.jpg _P1,1463,2150,2148,1461,2,2,,,
100049105828_#1.jpg _P1,1462.001368,2151.002092,2147.002096,1462.012312,100049105828_#1.jpg _P1,1462,2151,2147,1462,0,4,,,
100049115823_#1.jpg _P1,1462.001368,2150.002093,2147.002096,1462.00855,100049115823_#1.jpg _P1,1462,2150,2147,1462,0,3,,,
100049125818_#1.jpg _P1,1463.001367,2150.00093,2147.000932,1463.008544,100049125818_#1.jpg _P1,1463,2150,2147,1463,0,3,,,
100049135813_#1.jpg _P1,1463.000342,2150.00093,2147.000233,1462.005472,100049135813_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100049145808_#1.jpg _P1,1463.001367,2150.003721,2147.002096,1462.00855,100049145808_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100049155803_#1.jpg _P1,1463.000342,2151.002092,2147.000932,1462.00855,100049155803_#1.jpg _P1,1463,2151,2147,1462,1,4,,,
100049165895_#1.jpg _P1,1463.003076,2151.003719,2148.002095,1462.012312,100049165895_#1.jpg _P1,1463,2151,2148,1462,1,3,,,
100049175890_#1.jpg _P1,1463.000342,2151.002092,2147.000233,1461.008556,100049175890_#1.jpg _P1,1463,2151,2147,1461,2,4,,,
100049185885_#1.jpg _P1,1463.000342,2150.002093,2147.000932,1462.005472,100049185885_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100049195880_#1.jpg _P1,1462.001368,2151.002092,2148.000931,1461.008556,100049195880_#1.jpg _P1,1462,2151,2148,1461,1,3,,,
100049205821_#1.jpg _P1,1462.001368,2151.003719,2147.002096,1461.01232,100049205821_#1.jpg _P1,1462,2151,2147,1461,1,4,,,
100049215816_#1.jpg _P1,1463.001367,2150.002093,2148.000931,1462.005472,100049215816_#1.jpg _P1,1463,2150,2148,1462,1,2,,,
100049225811_#1.jpg _P1,1462.001368,2151.002092,2148.002095,1462.00855,100049225811_#1.jpg _P1,1462,2151,2148,1462,0,3,,,
